country_code,region_name,iata,icao,airport,latitude,longitude,country
US,Michigan,ARB,KARB,Ann Arbor Municipal Airport,42.22299957,-83.74559784,United States
US,Kentucky,FTK,KFTK,Godman Army Airfield,37.90710068,-85.9720993,United States
US,Alaska,ARC,PARC,Arctic Village Airport,68.1147,-145.578995,United States
US,Hawaii,FTI,NSFQ,Fitiuta Airport,-14.2172,-169.425003,United States
US,Massachusetts,ARE,TJAB,Antonio (Nery) Juarbe Pol Airport,18.45000076,-66.6753006,United States
US,Arkansas,ARG,KARG,Walnut Ridge Regional Airport,36.124667,-90.925111,United States
US,New Mexico,FSU,KFSU,Fort Sumner Municipal Airport,34.48339844,-104.2170029,United States
US,New York,ART,KART,Watertown International Airport,43.9919014,-76.021698,United States
US,Texas,FST,KFST,Fort Stockton-Pecos County Airport,30.91570091,-102.9160004,United States
US,Alaska,TKA,PATK,Talkeetna Airport,62.32049942,-150.0939941,United States
US,Wisconsin,ARV,KARV,Lakeland Airport (Noble F. Lee Memorial Field),45.92789841,-89.73090363,United States
US,Arkansas,FSM,KFSM,Fort Smith Regional Airport,35.33660126,-94.36740112,United States
US,Alaska,TKE,,Tenakee Seaplane Base,57.77970123,-135.2180023,United States
US,California,TKF,KTRK,Truckee Tahoe Airport,39.31999969,-120.1399994,United States
US,Kansas,FSK,KFSK,Fort Scott Municipal Airport,37.79840088,-94.76940155,United States
US,Colorado,ASE,KASE,Aspen-Pitkin County Airport (Sardy Field),39.22320175,-106.8690033,United States
US,Alaska,TKI,,Tokeen Seaplane Base,55.93709946,-133.3269959,United States
US,Alaska,TKJ,PFTO,Tok Junction Airport,63.32949829,-142.9539948,United States
US,Oklahoma,FSI,KFSI,Henry Post Army Airfield (Fort Sill),34.64979935,-98.40219879,United States
US,Alaska,TKL,,Taku Lodge Seaplane Base,58.48970032,-133.9429932,United States
US,South Dakota,FSD,KFSD,Sioux Falls Regional Airport (Joe Foss Field),43.58200073,-96.74189758,United States
US,New Hampshire,ASH,KASH,Nashua Airport (Boire Field),42.78170013,-71.51480103,United States
US,Texas,ASL,KASL,Harrison County Airport,32.52050018,-94.30780029,United States
US,Alabama,ASN,KASN,Talladega Municipal Airport,33.56990051,-86.05090332,United States
US,Maine,FRY,KIZG,Eastern Slopes Regional Airport,43.99110031,-70.94789886,United States
US,Nevada,ASQ,,Austin Airport,39.467998,-117.195,United States
US,Oregon,AST,KAST,Astoria Regional Airport,46.15800095,-123.8789978,United States
US,Virginia,FRR,KFRR,Front Royal-Warren County Airport,38.91749954,-78.25350189,United States
US,Wisconsin,ASX,KASX,John F. Kennedy Memorial Airport,46.54850006,-90.91899872,United States
US,North Dakota,ASY,KASY,Ashley Municipal Airport,46.02389908,-99.3526001,United States
US,Oklahoma,ATE,,Antlers Municipal Airport,34.19260025,-95.64990234,United States
US,Alaska,ATK,PATQ,Atqasuk Edward Burnell Sr. Memorial Airport,70.46730042,-157.4360046,United States
US,Alaska,TLA,PATE,Teller Airport,65.24040222,-166.3390045,United States
US,Georgia,ATL,KATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.428101,United States
US,Ohio,ATO,KUNI,Ohio University Airport (Snyder Field),39.21099854,-82.23139954,United States
US,Alaska,FRN,PAFR,Bryant Army Airport,61.26639938,-149.6529999,United States
US,New Mexico,ATS,KATS,Artesia Municipal Airport,32.85250092,-104.4680023,United States
US,Alaska,TLF,,Telida Airport,63.39390182,-153.2689972,United States
US,Alaska,ATT,,Atmautluak Airport,60.866699,-162.272995,United States
US,Florida,TLH,KTLH,Tallahassee International Airport,30.39649963,-84.35030365,United States
US,Alaska,TLJ,PATL,Tatalina LRRS Airport,62.89440155,-155.977005,United States
US,Alaska,ATU,PAAT,Casco Cove Coast Guard Station,52.82839966,173.1799927,United States
US,Minnesota,FRM,KFRM,Fairmont Municipal Airport,43.64390183,-94.41560364,United States
US,Wisconsin,ATW,KATW,Appleton International Airport,44.2580986,-88.51909637,United States
US,Kansas,FRI,KFRI,Marshall Army Airfield,39.05530167,-96.76450348,United States
US,New York,FRG,KFRG,Republic Airport,40.72880173,-73.41339874,United States
US,California,TLR,KTLR,Mefford Field Airport,36.15629959,-119.3259964,United States
US,South Dakota,ATY,KATY,Watertown Regional Airport,44.91400146,-97.15470123,United States
US,Alaska,TLT,,Tuluksak Airport,61.09680176,-160.9689941,United States
US,Washington,FRD,KFHR,Friday Harbor Airport,48.52199936,-123.0240021,United States
US,Florida,FPY,,Perry-Foley Airport,30.0692997,-83.58059692,United States
US,Maine,AUG,KAUG,Augusta State Airport,44.3205986,-69.79730225,United States
US,Florida,FPR,KFPR,St. Lucie County International Airport,27.49510002,-80.36830139,United States
US,Alaska,AUK,,Alakanuk Airport,62.68004227,-164.6599274,United States
US,Minnesota,AUM,KAUM,Austin Municipal Airport,43.66500092,-92.93340302,United States
US,Georgia,TMA,KTMA,Henry Tift Myers Airport,31.42900085,-83.4885025,United States
US,Florida,TMB,KTMB,Miami Executive Airport,25.6479,-80.4328,United States
US,New York,FOK,KFOK,Francis S. Gabreski Airport,40.84370041,-72.63179779,United States
US,California,AUN,KAUN,Auburn Municipal Airport,38.95479965,-121.0820007,United States
US,Kansas,FOE,KFOE,Topeka Regional Airport,38.95090103,-95.66359711,United States
US,Alabama,AUO,KAUO,Auburn University Regional Airport,32.615101,-85.433998,United States
US,Texas,AUS,KAUS,Austin-Bergstrom International Airport,30.19449997,-97.66989899,United States
US,Wisconsin,AUW,KAUW,Wausau Downtown Airport,44.92620087,-89.62660217,United States
US,Iowa,FOD,KFOD,Fort Dodge Regional Airport,42.55149841,-94.19259644,United States
US,Illinois,AUZ,KARR,Aurora Municipal Airport,41.77190018,-88.47570038,United States
US,North Carolina,AVL,KAVL,Asheville Regional Airport,35.43619919,-82.54180145,United States
US,Michigan,FNT,KFNT,Bishop International Airport,42.9654007,-83.74359894,United States
US,Alaska,FNR,PANR,Funter Bay Seaplane Base,58.25439835,-134.897995,United States
US,Florida,AVO,KAVO,Avon Park Executive Airport,27.59119987,-81.52780151,United States
US,Colorado,FNL,KFNL,Fort Collins-Loveland Municipal Airport,40.451804,-105.011,United States
US,Pennsylvania,AVP,KAVP,Wilkes-Barre/Scranton International Airport,41.33850098,-75.7233963,United States
US,Arizona,AVW,KAVQ,Marana Regional Airport,32.4095993,-111.2180023,United States
US,California,AVX,KAVX,Catalina Airport,33.4049,-118.416,United States
US,Arkansas,AWM,KAWM,West Memphis Municipal Airport,35.13510132,-90.23439789,United States
US,New York,AXB,,Maxson Airfield,44.312002,-75.90034,United States
US,Alaska,TNC,PATC,Tin City LRRS Airport,65.56310272,-167.9219971,United States
US,Florida,FMY,KFMY,Page Field,26.58659935,-81.86329651,United States
US,Oregon,FMU,,Florence Municipal Airport,43.98279953,-124.1110001,United States
US,Iowa,FMS,KFSW,Fort Madison Municipal Airport,40.65930176,-91.32679749,United States
US,Iowa,AXG,KAXA,Algona Municipal Airport,43.07789993,-94.27200317,United States
US,New Mexico,FMN,KFMN,Four Corners Regional Airport,36.74119949,-108.2300034,United States
US,Massachusetts,FMH,KFMH,Otis Air National Guard Base,41.65840149,-70.52140045,United States
US,Maryland,FME,KFME,Tipton Airport,39.08539963,-76.75939941,United States
US,Alaska,TNK,,Tununak Airport,60.57550049,-165.2720032,United States
US,Minnesota,AXN,KAXN,Alexandria Municipal Airport (Chandler Field),45.86629868,-95.3946991,United States
US,Nevada,FLX,KFLX,Fallon Municipal Airport,39.49909973,-118.7490005,United States
US,West Virginia,MGW,KMGW,Morgantown Municipal Airport (Walter L. Bill Hart Field),39.64289856,-79.91629791,United States
US,Ohio,MGY,KMGY,Dayton-Wright Brothers Airport,39.5890007,-84.22489929,United States
US,California,TNP,KTNP,Twentynine Palms Airport,34.13159943,-115.9459991,United States
US,Wisconsin,MFI,KMFI,Marshfield Municipal Airport,44.63690186,-90.18930054,United States
US,Nevada,MFH,,Mesquite Airport,36.83499908,-114.0550003,United States
US,Kansas,FLV,KFLV,Sherman Army Airfield,39.36830139,-94.91470337,United States
US,Florida,TNT,KTNT,Dade-Collier Training and Transition Airport,25.86179924,-80.89700317,United States
US,Iowa,TNU,KTNU,Newton Municipal Airport,41.67440033,-93.021698,United States
US,South Dakota,MHE,KMHE,Mitchell Municipal Airport,43.77479935,-98.03859711,United States
US,Alaska,FLT,,Flat Airport,62.45259857,-157.9889984,United States
US,Texas,MFE,KMFE,McAllen Miller International Airport,26.17580032,-98.23860168,United States
US,Ohio,MFD,KMFD,Mansfield Lahm Regional Airport,40.82139969,-82.51660156,United States
US,California,TOA,KTOA,Zamperini Field,33.80339813,-118.3399963,United States
US,Kansas,MHK,KMHK,Manhattan Regional Airport,39.14099884,-96.67079926,United States
US,Georgia,TOC,KTOC,Toccoa Airport (R.G. LeTourneau Field),34.59379959,-83.29579926,United States
US,Missouri,MHL,KMHL,Marshall Memorial Municipal Airport,39.09579849,-93.20290375,United States
US,Nebraska,MHN,KMHN,Hooker County Airport,42.042155,-101.059113,United States
US,California,MHR,KMHR,Sacramento Mather Airport,38.55390167,-121.2979965,United States
US,Alaska,TOG,PATG,Togiak Airport,59.05279922,-160.3970032,United States
US,Alabama,TOI,KTOI,Troy Municipal Airport,31.860399,-86.012101,United States
US,Arkansas,FLP,KFLP,Marion County Regional Airport,36.29090118,-92.59030151,United States
US,Ohio,TOL,KTOL,Toledo Express Airport,41.58679962,-83.80780029,United States
US,California,MHS,,Dunsmuir Municipal-Mott Airport,41.263199,-122.272003,United States
US,South Carolina,FLO,KFLO,Florence Regional Airport,34.1853981,-79.72389984,United States
US,Kansas,TOP,KTOP,Philip Billard Municipal Airport,39.06869888,-95.62249756,United States
US,New Hampshire,MHT,KMHT,Manchester-Boston Regional Airport,42.932598,-71.435699,United States
US,Wyoming,TOR,KTOR,Torrington Municipal Airport,42.0644989,-104.1529999,United States
US,California,MHV,KMHV,Mojave Air and Space Port,35.05939865,-118.1520004,United States
US,Nevada,MEV,KMEV,Minden-Tahoe Airport,39.00030136,-119.7509995,United States
US,California,MER,KMER,Castle Airport,37.38050079,-120.5680008,United States
US,Florida,FLL,KFLL,Fort Lauderdale-Hollywood International Airport,26.072599,-80.152702,United States
US,Florida,MIA,KMIA,Miami International Airport,25.79319954,-80.29060364,United States
US,Arizona,FLG,KFLG,Flagstaff Pulliam Airport,35.13850021,-111.6709976,United States
US,Wisconsin,FLD,KFLD,Fond du Lac County Airport,43.77119827,-88.48840332,United States
US,Florida,TPA,KTPA,Tampa International Airport,27.97550011,-82.53320313,United States
US,Virginia,FKN,KFKN,Franklin Municipal-John Beverly Rose Airport,36.698101,-76.903801,United States
US,North Dakota,MIB,KMIB,Minot Air Force Base,48.4156,-101.358002,United States
US,Florida,TPF,KTPF,Peter O. Knight Airport,27.91559982,-82.44930267,United States
US,Minnesota,MIC,KMIC,Crystal Airport,45.06200027,-93.35389709,United States
US,Nevada,TPH,KTPH,Tonopah Airport,38.06019974,-117.086998,United States
US,North Carolina,MEO,KMQI,Dare County Regional Airport,35.91899872,-75.69550323,United States
US,Texas,MIF,,Roy Hurd Memorial Airport,31.58250046,-102.9089966,United States
US,Pennsylvania,FKL,KFKL,Venango Regional Airport (Chess Lamberton Field),41.37789917,-79.86039734,United States
US,Texas,TPL,KTPL,Draughon-Miller Central Texas Regional Airport,31.15250015,-97.40779877,United States
US,Tennessee,MEM,KMEM,Memphis International Airport,35.04240036,-89.97669983,United States
US,Pennsylvania,MEJ,KGKJ,Port Meadville Airport,41.62649918,-80.21469879,United States
US,Mississippi,MEI,KMEI,Meridian Regional Airport (Key Field),32.33259964,-88.75189972,United States
US,Utah,FIL,KFOM,Fillmore Municipal Airport,38.95830154,-112.362999,United States
US,New York,FID,,Elizabeth Field,41.25130081,-72.03160095,United States
US,Oklahoma,MIO,KMIO,Miami Municipal Airport,36.909168,-94.887497,United States
US,Nebraska,MIQ,KMLE,Millard Airport,41.195004,-96.114765,United States
US,California,MIT,KMIT,Shafter Airport (Minter Field),35.507401,-119.192002,United States
US,New Jersey,MIV,KMIV,Millville Municipal Airport,39.367802,-75.072197,United States
US,Arizona,FHU,KFHU,Sierra Vista Municipal Airport (Libby Army Airfield),31.58849907,-110.3440018,United States
US,Iowa,MIW,KMIW,Marshalltown Municipal Airport,42.112778,-92.917778,United States
US,Illinois,MDW,KMDW,Midway International Airport,41.785999,-87.752403,United States
US,Kentucky,FFT,KFFT,Capital City Airport,38.18249893,-84.90470123,United States
US,Pennsylvania,MDT,KMDT,Harrisburg International Airport,40.19350052,-76.76339722,United States
US,Alaska,MDO,PAMD,Middleton Island Airport,59.44990158,-146.3070068,United States
US,Ohio,FFO,KFFO,Wright-Patterson Air Force Base,39.8260994,-84.0483017,United States
US,Oregon,MDJ,,Madras Municipal Airport,44.67020035,-121.1549988,United States
US,Minnesota,MJQ,KMJQ,Jackson Municipal Airport,43.650002,-94.98666,United States
US,California,TRH,,Trona Airport,35.8125,-117.3270035,United States
US,Tennessee,TRI,KTRI,Tri-Cities Regional Airport,36.475201,-82.407401,United States
US,Minnesota,FFM,KFFM,Fergus Falls Municipal Airport (Einar Mickelson Field),46.28440094,-96.15670013,United States
US,Texas,TRL,KTRL,Terrell Municipal Airport,32.70920181,-96.26740265,United States
US,California,TRM,KTRM,Jacqueline Cochran Regional Airport,33.62670135,-116.1600037,United States
US,Iowa,FFL,KFFL,Fairfield Municipal Airport,41.05329895,-91.97889709,United States
US,North Carolina,FFA,KFFA,First Flight Airport,36.01819992,-75.6713028,United States
US,Illinois,MDH,KMDH,Southern Illinois Airport,37.77809906,-89.2519989,United States
US,Wisconsin,MDF,KMDZ,Taylor County Airport,45.10100174,-90.30329895,United States
US,Nebraska,FET,KFET,Fremont Municipal Airport,41.44910049,-96.52020264,United States
US,Texas,MDD,KMDD,Midland Airpark,32.03649902,-102.1009979,United States
US,Illinois,FEP,KFEP,Albertus Airport,42.24620056,-89.58200073,United States
US,New Jersey,MJX,KMJX,Robert J. Miller Air Park (Ocean County Airport),39.92750168,-74.29239655,United States
US,Missouri,TRX,KTRX,Trenton Municipal Airport,40.083611,-93.590836,United States
US,Iowa,MCW,KMCW,Mason City Municipal Airport,43.15779877,-93.33129883,United States
US,Missouri,MKC,KMKC,Charles B. Wheeler Downtown Airport,39.12319946,-94.59279633,United States
US,Wisconsin,MKE,KMKE,General Mitchell International Airport,42.94720078,-87.89659882,United States
US,Michigan,MKG,KMKG,Muskegon County Airport,43.169498,-86.238197,United States
US,Florida,MCO,KMCO,Orlando International Airport,28.42939949,-81.30899811,United States
US,Ohio,FDY,KFDY,Findlay Airport,41.01350021,-83.66870117,United States
US,Alaska,TSG,,Tanacross Airport,63.37440109,-143.3359985,United States
US,Oklahoma,FDR,KFDR,Frederick Regional Airport,34.35200119,-98.98390198,United States
US,Maryland,FDK,KFDK,Frederick Municipal Airport,39.41759872,-77.3742981,United States
US,Hawaii,MKK,PHMK,Molokai Airport,21.1529007,-157.095993,United States
US,New Mexico,TSM,KSKX,Taos Regional Airport,36.45819855,-105.6719971,United States
US,Tennessee,MKL,KMKL,McKellar-Sipes Regional Airport,35.599899,-88.915604,United States
US,California,TSP,KTSP,Tehachapi Municipal Airport,35.13499832,-118.439003,United States
US,Oklahoma,MKO,KMKO,Davis Field,35.65650177,-95.36669922,United States
US,Georgia,MCN,KMCN,Middle Georgia Regional Airport,32.69279861,-83.64920044,United States
US,Alaska,MCL,PAIN,McKinley National Park Airport,63.73260117,-148.9109955,United States
US,Nebraska,MCK,KMCK,McCook Ben Nelson Regional Airport,40.20629883,-100.5920029,United States
US,Arkansas,FCY,KFCY,Forrest City Municipal Airport,34.94200134,-90.77500153,United States
US,Colorado,FCS,KFCS,Butts Army Airfield (Fort Carson),38.67839813,-104.7570038,United States
US,Minnesota,MKT,KMKT,Mankato Regional Airport,44.22159958,-93.91870117,United States
US,Missouri,MCI,KMCI,Kansas City International Airport,39.2976,-94.713898,United States
US,Minnesota,FCM,KFCM,Flying Cloud Airport,44.82720184,-93.45709991,United States
US,California,FCH,KFCH,Fresno Chandler Executive Airport,36.73239899,-119.8199997,United States
US,Oregon,TTD,KTTD,Portland-Troutdale Airport,45.54940033,-122.401001,United States
US,Montana,FCA,KGPI,Glacier Park International Airport,48.3105011,-114.2559967,United States
US,Alaska,MCG,PAMC,McGrath Airport,62.95289993,-155.6060028,United States
US,Florida,MCF,KMCF,MacDill Air Force Base,27.84930038,-82.52120209,United States
US,Nebraska,FBY,KFBY,Fairbury Municipal Airport,40.18299866,-97.16929626,United States
US,Washington,FBS,,Friday Harbor Seaplane Base,48.53730011,-123.0100021,United States
US,Wyoming,FBR,KFBR,Fort Bridger Airport,41.39189911,-110.4069977,United States
US,New Jersey,TTN,KTTN,Trenton-Mercer Airport,40.27669907,-74.81349945,United States
US,South Dakota,TTO,KBTN,Britton Municipal Airport,45.81520081,-97.74310303,United States
US,Minnesota,FBL,KFBL,Faribault Municipal Airport,44.32844,-93.312534,United States
US,California,MCE,KMCE,Merced Regional Airport (MacReady Field),37.28469849,-120.5139999,United States
US,Florida,MLB,KMLB,Orlando Melbourne International Airport,28.10280037,-80.64530182,United States
US,Oklahoma,MLC,KMLC,McAlester Regional Airport,34.882401,-95.783501,United States
US,Idaho,MLD,KMLD,Malad City Airport,42.16659927,-112.2969971,United States
US,Alaska,FBK,PAFB,Ladd Army Airfield,64.83750153,-147.6139984,United States
US,North Carolina,FBG,KFBG,Simmons Army Airfield,35.13180161,-78.93669891,United States
US,Utah,MLF,KMLF,Milford Municipal Airport (Ben and Judy Briscoe Field),38.609707,-112.985949,United States
US,North Carolina,FAY,KFAY,Fayetteville Regional Airport (Grannis Field),34.99119949,-78.88030243,United States
US,Michigan,MCD,KMCD,Mackinac Island Airport,45.86489868,-84.63729858,United States
US,California,MCC,KMCC,McClellan Airfield,38.66759872,-121.401001,United States
US,Illinois,MLI,KMLI,Quad City International Airport,41.44850159,-90.50749969,United States
US,Georgia,MLJ,KMLJ,Baldwin County Airport,33.15420151,-83.24069977,United States
US,California,FAT,KFAT,Fresno Yosemite International Airport,36.77619934,-119.7180023,United States
US,Montana,MLK,,Malta Airport,48.3669014,-107.9189987,United States
US,Oklahoma,TUL,KTUL,Tulsa International Airport,36.19839859,-95.88809967,United States
US,North Dakota,FAR,KFAR,Hector International Airport,46.92070007,-96.81580353,United States
US,Alaska,MLL,PADM,Marshall Don Hunter Sr. Airport,61.86429977,-162.026001,United States
US,Mississippi,MCB,KMCB,McComb-Pike County Airport (John E. Lewis Field),31.17849922,-90.47190094,United States
US,Mississippi,TUP,KTUP,Tupelo Regional Airport,34.26810074,-88.76989746,United States
US,Missouri,MBY,KMBY,Omar N. Bradley Airport,39.46390152,-92.42700195,United States
US,Missouri,FAM,KFAM,Farmington Regional Airport,37.76110077,-90.4285965,United States
US,Arizona,TUS,KTUS,Tucson International Airport,32.11610031,-110.9410019,United States
US,Montana,MLS,KMLS,Miles City Airport (Frank Wiley Field),46.4280014,-105.8860016,United States
US,Maine,MLT,KMLT,Millinocket Municipal Airport,45.64780045,-68.68560028,United States
US,Alaska,FAK,,False Island Seaplane Base,57.53219986,-135.2129974,United States
US,Louisiana,MLU,KMLU,Monroe Regional Airport,32.51089859,-92.03769684,United States
US,Massachusetts,FAJ,TJFA,Diego Jimenez Torres Airport,18.30890083,-65.66190338,United States
US,Alaska,MLY,PAML,Manley Hot Springs Airport,64.99759674,-150.6439972,United States
US,Michigan,TVC,KTVC,Cherry Capital Airport,44.74140167,-85.5821991,United States
US,Minnesota,TVF,KTVF,Thief River Falls Regional Airport,48.06570053,-96.18499756,United States
US,Georgia,TVI,KTVI,Thomasville Regional Airport,30.90159988,-83.88130188,United States
US,California,TVL,KTVL,Lake Tahoe Airport,38.89390182,-119.9950027,United States
US,Alaska,FAI,PAFA,Fairbanks International Airport,64.81510162,-147.8560028,United States
US,Virginia,FAF,KFAF,Felker Army Airfield,37.13249969,-76.6088028,United States
US,Michigan,MBS,KMBS,MBS International Airport,43.53290176,-84.07959747,United States
US,Alaska,TWA,,Twin Hills Airport,59.07559967,-160.272995,United States
US,California,MMH,KMMH,Mammoth Yosemite Airport,37.62409973,-118.8379974,United States
US,Washington,TWD,,Jefferson County International Airport,48.05379868,-122.810997,United States
US,Alaska,TWE,,Taylor Airport,65.6792984,-164.798996,United States
US,Idaho,TWF,KTWF,Magic Valley Regional Airport (Joslin Field),42.4818,-114.487999,United States
US,Tennessee,MMI,KMMI,McMinn County Airport,35.39730072,-84.56259918,United States
US,Michigan,MBL,KMBL,Manistee County Blacker Airport,44.2723999,-86.24690247,United States
US,Minnesota,MML,KMML,Southwest Minnesota Regional Airport (Marshall/Ryan Field),44.45050049,-95.82189941,United States
US,Massachusetts,MMN,,Minute Man Air Field,42.4618,-71.5184,United States
US,South Dakota,MBG,KMBG,Mobridge Municipal Airport,45.54650116,-100.4079971,United States
US,Florida,EYW,KEYW,Key West International Airport,24.55610085,-81.75959778,United States
US,Arkansas,TXK,KTXK,Texarkana Regional Airport (Webb Field),33.45370102,-93.99099731,United States
US,Nevada,EYR,,Yerington Municipal Airport,39.0041008,-119.1579971,United States
US,Mississippi,MMS,KMMS,Selfs Airport,34.23149872,-90.28959656,United States
US,South Carolina,MMT,KMMT,McEntire Joint National Guard Base,33.92079926,-80.80130005,United States
US,Alaska,EXI,,Excursion Inlet Seaplane Base,58.420502,-135.449005,United States
US,New Jersey,MMU,KMMU,Morristown Municipal Airport,40.79940033,-74.41490173,United States
US,New Jersey,EWR,KEWR,Newark Liberty International Airport,40.69250107,-74.16870117,United States
US,Massachusetts,MAZ,TJMZ,Eugenio Maria de Hostos Airport,18.25569916,-67.14849854,United States
US,Alaska,TYE,,Tyonek Airport,61.0766983,-151.1380005,United States
US,Missouri,MAW,KMAW,Malden Regional Airport,36.6006012,-89.99220276,United States
US,North Carolina,EWN,KEWN,Coastal Carolina Regional Airport,35.07300186,-77.04290009,United States
US,Michigan,MNM,KMNM,Menominee-Marinette Twin County Airport,45.126701,-87.638397,United States
US,Kansas,EWK,KEWK,Newton City/County Airport,38.05820084,-97.27449799,United States
US,Massachusetts,EWB,KEWB,New Bedford Regional Airport,41.67610168,-70.95690155,United States
US,Wyoming,EVW,KEVW,Evanston-Uinta County Burns Field,41.27479935,-111.0350037,United States
US,Minnesota,EVM,KEVM,Eveleth-Virginia Municipal Airport,47.42509842,-92.49849701,United States
US,Texas,TYR,KTYR,Tyler Pounds Regional Airport,32.35409927,-95.40239716,United States
US,Tennessee,TYS,KTYS,McGhee Tyson Airport,35.81100082,-83.9940033,United States
US,Arizona,TYZ,KTYL,Taylor Airport,34.45280075,-110.1149979,United States
US,Ohio,MNN,KMNN,Marion Municipal Airport,40.61619949,-83.06349945,United States
US,Michigan,TZC,KCFS,Tuscola Area Airport,43.45880127,-83.44550323,United States
US,Alaska,MNT,,Minto Al Wright Airport,65.1437,-149.369995,United States
US,Virginia,MNZ,KHEF,Manassas Regional Airport,38.72140121,-77.51540375,United States
US,Texas,EVA,,Ben Bruce Memorial Airpark,30.32099915,-94.07350159,United States
US,Alabama,MOB,KMOB,Mobile Regional Airport,30.69120026,-88.24279785,United States
US,Texas,MAF,KMAF,Midland International Air and Space Port,31.94249916,-102.2020035,United States
US,California,MOD,KMOD,Modesto City-County Airport (Harry Sham Field),37.62580109,-120.9540024,United States
US,California,MAE,KMAE,Madera Municipal Airport,36.98860168,-120.1119995,United States
US,Georgia,MAC,KMAC,Macon Downtown Airport,32.82210159,-83.56199646,United States
US,Georgia,LZU,KLZU,Gwinnett County Airport (Briscoe Field),33.97809982,-83.96240234,United States
US,Oregon,EUG,KEUG,Eugene Airport (Mahlon Sweet Airport),44.12459946,-123.211998,United States
US,Alabama,EUF,KEUF,Weedon Field,31.95129967,-85.12889862,United States
US,Michigan,MOP,KMOP,Mount Pleasant Municipal Airport,43.621666,-84.73748,United States
US,Georgia,MGR,KMGR,Moultrie Municipal Airport,31.0848999,-83.80329895,United States
US,Nevada,EUE,,Eureka Airport,39.60419846,-116.0049973,United States
US,Tennessee,MOR,KMOR,Morristown Regional Airport (Moore-Murrell Airport),36.179548,-83.375212,United States
US,Alabama,ETS,KEDN,Enterprise Municipal Airport,31.29969978,-85.89990234,United States
US,Texas,ETN,KETN,Eastland Municipal Airport,32.41350174,-98.80979919,United States
US,Alaska,MOS,,Moses Point Airport,47.777,10.623,United States
US,Mississippi,UBS,KUBS,Columbus-Lowndes County Airport,33.4654007,-88.38030243,United States
US,Wisconsin,ETB,KETB,West Bend Municipal Airport,43.42219925,-88.12789917,United States
US,Washington,ESW,KESW,Easton State Airport,47.25419998,-121.185997,United States
US,North Dakota,MOT,KMOT,Minot International Airport,48.25939941,-101.2799988,United States
US,Nevada,UCC,KUCC,Yucca Airstrip,36.94580078,-116.038002,United States
US,Louisiana,UCE,,Eunice Airport,30.46629906,-92.42379761,United States
US,Alaska,MOU,PAMO,Mountain Village Airport,62.09540176,-163.6820068,United States
US,Minnesota,MOX,KMOX,Morris Municipal Airport,45.570358,-95.968421,United States
US,Florida,MPB,,Miami Seaplane Base,25.77829933,-80.17030334,United States
US,Tennessee,UCY,KUCY,Everett-Stewart Regional Airport,36.38180161,-88.98539734,United States
US,Iowa,EST,KEST,Estherville Municipal Airport,43.40739822,-94.74639893,United States
US,California,UDD,KUDD,Bermuda Dunes Airport,33.74840164,-116.2750015,United States
US,Arkansas,MPJ,KMPJ,Petit Jean Park Airport,35.138901,-92.909202,United States
US,Pennsylvania,ESP,,StroudsburgPocono Airport,41.03580093,-75.16059875,United States
US,Minnesota,LYU,KELO,Ely Municipal Airport,47.82450104,-91.83070374,United States
US,New Mexico,ESO,,Ohkay Owingeh Airport,36.02999878,-106.0459976,United States
US,Maryland,ESN,KESN,Easton Airport (Newnam Field),38.80419922,-76.06900024,United States
US,Pennsylvania,MPO,KMPO,Pocono Mountains Municipal Airport,41.137503,-75.378897,United States
US,Kansas,MPR,KMPR,McPherson Airport,38.35240173,-97.69129944,United States
US,Texas,MPS,KOSA,Mount Pleasant Regional Airport,32.8981,-79.7828,United States
US,Vermont,MPV,KMPV,Edward F. Knapp State Airport,44.20349884,-72.56230164,United States
US,Wisconsin,UES,KUES,Waukesha County Airport (Crites Field),43.04100037,-88.23709869,United States
US,Iowa,MPZ,KMPZ,Mount Pleasant Municipal Airport,40.94660187,-91.51110077,United States
US,Kansas,LYO,KLYO,Lyons-Rice County Municipal Airport,38.34280014,-98.22689819,United States
US,Illinois,MQB,KMQB,Macomb Municipal Airport,40.52009964,-90.65239716,United States
US,Alaska,UGB,,Ugashik Bay Airport,57.42539978,-157.7400055,United States
US,Alaska,UGI,,San Juan (Uganik) Seaplane Base,57.7304,-153.320999,United States
US,Illinois,UGN,KUGN,Waukegan National Airport,42.42219925,-87.86789703,United States
US,Virginia,LYH,KLYH,Lynchburg Regional Airport (Preston Glenn Field),37.3266983,-79.20040131,United States
US,Alaska,UGS,,Ugashik Airport,57.5279007,-157.3990021,United States
US,Louisiana,ESF,KESF,Esler Airfield (Esler Regional Airport),31.39489937,-92.29579926,United States
US,Colorado,LXV,KLXV,Lake County Airport,39.22029877,-106.3170013,United States
US,Washington,ESD,KORS,Orcas Island Airport,48.70819855,-122.9100037,United States
US,Michigan,MQT,KSAW,Sawyer International Airport,46.35359955,-87.395401,United States
US,Washington,UIL,KUIL,Quillayute Airport,47.93659973,-124.5630035,United States
US,Illinois,UIN,KUIN,Quincy Regional Airport (Baldwin Field),39.94269943,-91.19460297,United States
US,Michigan,ESC,KESC,Delta County Airport,45.72269821,-87.09369659,United States
US,Nebraska,LXN,KLXN,Jim Kelly Field,40.79100037,-99.77729797,United States
US,Georgia,MQW,KMQW,Telfair-Wheeler Airport,32.094617,-82.882248,United States
